ranking_id,country_id,region_id,indicator_id,year,value,unit,within_country_rank,within_country_count,ranking_type,interpretation_boundary
"hungary_regional_gdp_per_capita_2021_hungary_pest","hungary","hungary_pest","regional_gdp_per_capita","2021","13277","欧元","5","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2022_hungary_pest","hungary","hungary_pest","regional_population","2022","1315964","人","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2022_hungary_pest","hungary","hungary_pest","regional_gdp","2022","20004.46","百万欧元","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2022_hungary_pest","hungary","hungary_pest","regional_gdp_per_capita","2022","15201","欧元","5","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2023_hungary_pest","hungary","hungary_pest","regional_population","2023","1328790","人","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2023_hungary_pest","hungary","hungary_pest","regional_gdp","2023","23376.07","百万欧元","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2023_hungary_pest","hungary","hungary_pest","regional_gdp_per_capita","2023","17592","欧元","5","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2024_hungary_pest","hungary","hungary_pest","regional_population","2024","1333257","人","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2024_hungary_pest","hungary","hungary_pest","regional_gdp","2024","24190.07","百万欧元","2","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2024_hungary_pest","hungary","hungary_pest","regional_gdp_per_capita","2024","18144","欧元","5","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2021_hungary_somogy","hungary","hungary_somogy","regional_population","2021","298505","人","15","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2021_hungary_somogy","hungary","hungary_somogy","regional_gdp","2021","2945.08","百万欧元","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2021_hungary_somogy","hungary","hungary_somogy","regional_gdp_per_capita","2021","9866","欧元","17","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2022_hungary_somogy","hungary","hungary_somogy","regional_population","2022","296422","人","15","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2022_hungary_somogy","hungary","hungary_somogy","regional_gdp","2022","3321.45","百万欧元","17","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2022_hungary_somogy","hungary","hungary_somogy","regional_gdp_per_capita","2022","11205","欧元","16","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2023_hungary_somogy","hungary","hungary_somogy","regional_population","2023","295316","人","15","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2023_hungary_somogy","hungary","hungary_somogy","regional_gdp","2023","3628.51","百万欧元","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2023_hungary_somogy","hungary","hungary_somogy","regional_gdp_per_capita","2023","12287","欧元","17","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2024_hungary_somogy","hungary","hungary_somogy","regional_population","2024","292691","人","15","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2024_hungary_somogy","hungary","hungary_somogy","regional_gdp","2024","3770.52","百万欧元","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2024_hungary_somogy","hungary","hungary_somogy","regional_gdp_per_capita","2024","12882","欧元","17","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2021_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_population","2021","537757","人","4","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2021_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp","2021","5017.24","百万欧元","8","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2021_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp_per_capita","2021","9330","欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2022_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_population","2022","531855","人","4","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2022_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp","2022","5448.07","百万欧元","9","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2022_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp_per_capita","2022","10244","欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2023_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_population","2023","527968","人","4","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2023_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp","2023","6339.15","百万欧元","8","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2023_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp_per_capita","2023","12007","欧元","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2024_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_population","2024","524513","人","4","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2024_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp","2024","6517.36","百万欧元","8","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2024_hungary_szabolcs_szatmar_bereg","hungary","hungary_szabolcs_szatmar_bereg","regional_gdp_per_capita","2024","12426","欧元","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2021_hungary_tolna","hungary","hungary_tolna","regional_population","2021","211692","人","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2021_hungary_tolna","hungary","hungary_tolna","regional_gdp","2021","2540.97","百万欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2021_hungary_tolna","hungary","hungary_tolna","regional_gdp_per_capita","2021","12003","欧元","10","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2022_hungary_tolna","hungary","hungary_tolna","regional_population","2022","209569","人","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2022_hungary_tolna","hungary","hungary_tolna","regional_gdp","2022","2756.7","百万欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2022_hungary_tolna","hungary","hungary_tolna","regional_gdp_per_capita","2022","13154","欧元","10","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2023_hungary_tolna","hungary","hungary_tolna","regional_population","2023","208044","人","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2023_hungary_tolna","hungary","hungary_tolna","regional_gdp","2023","2949.04","百万欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2023_hungary_tolna","hungary","hungary_tolna","regional_gdp_per_capita","2023","14175","欧元","12","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2024_hungary_tolna","hungary","hungary_tolna","regional_population","2024","206398","人","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2024_hungary_tolna","hungary","hungary_tolna","regional_gdp","2024","3164.18","百万欧元","19","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_per_capita_2024_hungary_tolna","hungary","hungary_tolna","regional_gdp_per_capita","2024","15330","欧元","11","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_population_2021_hungary_vas","hungary","hungary_vas","regional_population","2021","248920","人","18","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"hungary_regional_gdp_2021_hungary_vas","hungary","hungary_vas","regional_gdp","2021","3272.16","百万欧元","15","20","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
